99	2013-05-13 11:32:51	3	0	1	0
3	2013-05-13 11:33:02	3	0	1	0
3	2013-05-13 12:33:11	3	0	1	0
3	2013-05-13 16:05:13	3	0	1	0
53	2013-05-13 17:22:17	3	0	1	0
54	2013-05-13 17:22:29	3	0	1	0
51	2013-05-13 17:22:40	3	0	1	0
6	2013-05-13 17:23:51	3	0	1	0
66	2013-05-13 17:23:58	3	0	1	0
47	2013-05-13 17:24:12	3	0	1	0
68	2013-05-13 17:24:35	3	0	1	0
58	2013-05-13 17:26:38	3	0	1	0
67	2013-05-13 17:27:16	3	0	1	0
31	2013-05-13 17:39:02	3	0	1	0
3	2013-05-13 17:39:43	3	1	1	0
51	2013-05-14 07:45:26	3	0	1	0
55	2013-05-14 07:48:15	3	0	1	0
64	2013-05-14 07:48:31	3	0	1	0
75	2013-05-14 07:48:39	3	0	1	0
47	2013-05-14 08:00:26	3	0	1	0
74	2013-05-14 08:03:19	3	0	1	0
53	2013-05-14 08:05:00	3	0	1	0
54	2013-05-14 08:10:00	3	0	1	0
68	2013-05-14 08:12:29	3	0	1	0
58	2013-05-14 08:13:48	3	0	1	0
66	2013-05-14 08:25:12	3	0	1	0
67	2013-05-14 08:27:08	3	0	1	0
31	2013-05-14 08:43:14	3	0	1	0
6	2013-05-14 08:45:52	3	0	1	0
3	2013-05-14 10:20:31	3	0	1	0
3	2013-05-14 12:45:46	3	0	1	0
3	2013-05-14 12:46:02	3	1	1	0
47	2013-05-14 12:54:03	3	0	1	0
64	2013-05-14 17:10:30	3	0	1	0
74	2013-05-14 17:11:07	3	0	1	0
75	2013-05-14 17:11:50	3	0	1	0
68	2013-05-14 17:28:15	3	0	1	0
55	2013-05-14 17:29:47	3	0	1	0
66	2013-05-14 17:30:16	3	0	1	0
58	2013-05-14 17:32:24	3	0	1	0
67	2013-05-14 17:33:46	3	0	1	0
31	2013-05-14 17:38:55	3	0	1	0
53	2013-05-14 17:49:03	3	0	1	0
6	2013-05-14 17:52:35	3	0	1	0
47	2013-05-14 17:53:08	3	0	1	0
51	2013-05-14 17:53:24	3	0	1	0
55	2013-05-15 07:40:04	3	0	1	0
64	2013-05-15 07:41:09	3	0	1	0
75	2013-05-15 07:58:19	3	0	1	0
47	2013-05-15 08:03:28	3	0	1	0
74	2013-05-15 08:03:47	3	0	1	0
48	2013-05-15 08:11:27	3	0	1	0
68	2013-05-15 08:13:00	3	0	1	0
58	2013-05-15 08:18:28	3	0	1	0
6	2013-05-15 08:31:22	3	0	1	0
67	2013-05-15 08:31:56	3	0	1	0
31	2013-05-15 10:06:24	3	0	1	0
3	2013-05-15 12:23:09	3	0	1	0
64	2013-05-15 17:01:05	3	0	1	0
48	2013-05-15 17:12:59	3	0	1	0
75	2013-05-15 17:16:16	3	0	1	0
74	2013-05-15 17:16:24	3	0	1	0
47	2013-05-15 17:16:57	3	0	1	0
58	2013-05-15 17:25:28	3	0	1	0
68	2013-05-15 17:25:34	3	0	1	0
67	2013-05-15 17:25:40	3	0	1	0
55	2013-05-15 17:25:48	3	0	1	0
6	2013-05-15 17:26:10	3	0	1	0
3	2013-05-15 17:27:45	3	1	1	0
31	2013-05-15 17:29:36	3	0	1	0
55	2013-05-16 07:44:10	3	0	1	0
53	2013-05-16 07:53:31	3	0	1	0
58	2013-05-16 07:56:14	3	0	1	0
75	2013-05-16 07:57:49	3	0	1	0
51	2013-05-16 07:57:56	3	0	1	0
74	2013-05-16 08:01:27	3	0	1	0
68	2013-05-16 08:15:06	3	0	1	0
66	2013-05-16 08:17:02	3	0	1	0
48	2013-05-16 08:17:46	3	0	1	0
67	2013-05-16 08:19:08	3	0	1	0
67	2013-05-16 08:19:10	3	0	1	0
29	2013-05-16 08:23:41	3	0	1	0
17	2013-05-16 08:27:47	3	0	1	0
6	2013-05-16 08:29:17	3	0	1	0
54	2013-05-16 08:34:46	3	0	1	0
64	2013-05-16 08:44:12	3	0	1	0
47	2013-05-16 08:51:55	3	0	1	0
31	2013-05-16 09:15:53	3	0	1	0
29	2013-05-16 16:44:36	3	0	1	0
64	2013-05-16 17:02:00	3	0	1	0
75	2013-05-16 17:02:07	3	0	1	0
74	2013-05-16 17:02:48	3	0	1	0
53	2013-05-16 17:09:49	3	0	1	0
47	2013-05-16 17:12:33	3	0	1	0
51	2013-05-16 17:12:44	3	0	1	0
54	2013-05-16 17:12:54	3	0	1	0
6	2013-05-16 17:13:04	3	0	1	0
66	2013-05-16 17:13:12	3	0	1	0
68	2013-05-16 17:13:22	3	0	1	0
67	2013-05-16 17:14:01	3	0	1	0
48	2013-05-16 17:14:49	3	0	1	0
58	2013-05-16 17:14:53	3	0	1	0
17	2013-05-16 17:15:02	3	0	1	0
55	2013-05-16 17:15:33	3	0	1	0
31	2013-05-16 17:16:07	3	0	1	0
55	2013-05-17 07:40:17	3	0	1	0
74	2013-05-17 08:03:17	3	0	1	0
47	2013-05-17 08:03:41	3	0	1	0
75	2013-05-17 08:09:08	3	0	1	0
58	2013-05-17 08:09:47	3	0	1	0
51	2013-05-17 08:10:07	3	0	1	0
68	2013-05-17 08:12:32	3	0	1	0
48	2013-05-17 08:16:10	3	0	1	0
6	2013-05-17 08:21:42	3	0	1	0
53	2013-05-17 08:24:47	3	0	1	0
53	2013-05-17 08:29:48	3	0	1	0
17	2013-05-17 08:30:10	3	0	1	0
54	2013-05-17 08:39:05	3	0	1	0
66	2013-05-17 08:41:47	3	0	1	0
67	2013-05-17 08:42:48	3	0	1	0
64	2013-05-17 08:55:54	3	0	1	0
31	2013-05-17 09:06:34	3	0	1	0
3	2013-05-17 11:05:52	3	0	1	0
48	2013-05-17 12:05:30	3	0	1	0
3	2013-05-17 14:50:20	3	0	1	0
74	2013-05-17 17:14:31	3	0	1	0
54	2013-05-17 17:14:50	3	0	1	0
75	2013-05-17 17:22:38	3	0	1	0
68	2013-05-17 17:23:19	3	0	1	0
55	2013-05-17 17:23:51	3	0	1	0
58	2013-05-17 17:24:16	3	0	1	0
67	2013-05-17 17:24:43	3	0	1	0
67	2013-05-17 17:24:45	3	0	1	0
66	2013-05-17 17:25:03	3	0	1	0
17	2013-05-17 17:26:59	3	0	1	0
51	2013-05-17 17:28:00	3	0	1	0
31	2013-05-17 17:28:37	3	1	1	0
6	2013-05-17 18:38:01	3	1	1	0
51	2013-05-17 18:38:09	3	1	1	0
47	2013-05-17 18:39:28	3	1	1	0
