88	2013-02-11 06:23:00	1	0	1	0
47	2013-02-11 07:04:00	1	0	1	0
48	2013-02-11 07:06:00	1	0	1	0
105	2013-02-11 07:08:00	1	0	1	0
27	2013-02-11 07:10:00	1	0	1	0
43	2013-02-11 07:10:00	1	0	1	0
18	2013-02-11 07:12:00	1	0	1	0
33	2013-02-11 07:12:00	1	0	1	0
54	2013-02-11 07:13:00	1	0	1	0
51	2013-02-11 07:15:00	1	0	1	0
4	2013-02-11 07:15:00	1	0	1	0
83	2013-02-11 07:15:00	1	0	1	0
3	2013-02-11 07:20:00	1	0	0	0
22	2013-02-11 07:21:00	1	0	1	0
114	2013-02-11 07:24:00	1	0	1	0
56	2013-02-11 07:24:00	1	0	1	0
29	2013-02-11 07:24:00	1	0	1	0
61	2013-02-11 07:25:00	1	0	1	0
6	2013-02-11 07:26:00	1	0	1	0
118	2013-02-11 07:26:00	1	0	1	0
19	2013-02-11 07:26:00	1	0	1	0
112	2013-02-11 07:26:00	1	0	1	0
91	2013-02-11 07:27:00	1	0	1	0
113	2013-02-11 07:28:00	1	0	1	0
49	2013-02-11 07:31:00	1	0	1	0
20	2013-02-11 07:33:00	1	0	1	0
5	2013-02-11 07:33:00	1	0	1	0
35	2013-02-11 07:34:00	1	0	1	0
79	2013-02-11 07:34:00	1	0	1	0
77	2013-02-11 07:34:00	1	0	0	0
104	2013-02-11 07:35:00	1	0	1	0
50	2013-02-11 07:35:00	1	0	1	0
110	2013-02-11 07:35:00	1	0	1	0
86	2013-02-11 07:36:00	1	0	1	0
46	2013-02-11 07:37:00	1	0	1	0
107	2013-02-11 07:37:00	1	0	1	0
69	2013-02-11 07:39:00	1	0	1	0
102	2013-02-11 07:40:00	1	0	1	0
17	2013-02-11 07:40:00	1	0	1	0
111	2013-02-11 07:43:00	1	0	1	0
58	2013-02-11 07:44:00	1	0	1	0
30	2013-02-11 07:45:00	1	0	1	0
14	2013-02-11 07:48:00	1	0	1	0
81	2013-02-11 07:52:00	1	0	1	0
21	2013-02-11 07:54:00	1	0	1	0
98	2013-02-11 07:55:00	1	0	1	0
92	2013-02-11 07:56:00	1	0	1	0
34	2013-02-11 07:56:00	1	0	1	0
84	2013-02-11 07:56:00	1	0	1	0
55	2013-02-11 07:57:00	1	0	1	0
41	2013-02-11 07:58:00	1	0	1	0
13	2013-02-11 07:58:00	1	0	1	0
12	2013-02-11 07:58:00	1	0	1	0
36	2013-02-11 07:58:00	1	0	1	0
108	2013-02-11 07:59:00	1	0	1	0
66	2013-02-11 07:59:00	1	0	1	0
71	2013-02-11 08:00:00	1	0	1	0
106	2013-02-11 08:00:00	1	0	1	0
26	2013-02-11 08:02:00	1	0	1	0
120	2013-02-11 08:02:00	1	0	1	0
78	2013-02-11 08:02:00	1	0	1	0
103	2013-02-11 08:03:00	1	0	1	0
109	2013-02-11 08:03:00	1	0	1	0
82	2013-02-11 08:04:00	1	0	1	0
7	2013-02-11 08:06:00	1	0	1	0
119	2013-02-11 08:10:00	1	0	1	0
72	2013-02-11 08:12:00	1	0	1	0
23	2013-02-11 08:15:00	1	0	1	0
44	2013-02-11 08:19:00	1	0	1	0
117	2013-02-11 08:26:00	1	0	1	0
24	2013-02-11 08:30:00	1	0	1	0
93	2013-02-11 08:33:00	1	0	1	0
62	2013-02-11 08:36:00	1	0	1	0
89	2013-02-11 08:58:00	1	0	1	0
68	2013-02-11 10:28:00	1	0	1	0
116	2013-02-11 10:37:00	1	0	1	0
41	2013-02-11 14:10:00	1	0	1	0
66	2013-02-11 14:31:00	1	0	1	0
71	2013-02-11 14:34:00	1	0	1	0
18	2013-02-11 14:37:00	1	0	1	0
36	2013-02-11 14:37:00	1	0	1	0
34	2013-02-11 14:37:00	1	0	1	0
51	2013-02-11 14:45:00	1	0	1	0
33	2013-02-11 14:59:00	1	0	1	0
77	2013-02-11 15:00:00	1	0	0	0
109	2013-02-11 15:03:00	1	0	1	0
86	2013-02-11 15:07:00	1	0	1	0
27	2013-02-11 15:15:00	1	0	1	0
79	2013-02-11 15:17:00	1	0	1	0
108	2013-02-11 15:18:00	1	0	1	0
30	2013-02-11 15:18:00	1	0	1	0
19	2013-02-11 15:19:00	1	0	1	0
58	2013-02-11 15:20:00	1	0	1	0
52	2013-02-11 15:20:00	1	0	1	0
20	2013-02-11 15:22:00	1	0	1	0
114	2013-02-11 15:27:00	1	0	1	0
55	2013-02-11 15:28:00	1	0	1	0
54	2013-02-11 15:29:00	1	0	1	0
43	2013-02-11 15:33:00	1	0	1	0
106	2013-02-11 15:35:00	1	0	1	0
82	2013-02-11 15:36:00	1	0	1	0
83	2013-02-11 15:38:00	1	0	1	0
4	2013-02-11 15:53:00	1	0	1	0
49	2013-02-11 15:56:00	1	0	1	0
13	2013-02-11 16:07:00	1	0	1	0
110	2013-02-11 16:08:00	1	0	1	0
107	2013-02-11 16:23:00	1	0	1	0
111	2013-02-11 16:26:00	1	0	1	0
3	2013-02-11 16:26:00	1	0	0	0
103	2013-02-11 16:26:00	1	0	1	0
26	2013-02-11 16:28:00	1	0	1	0
62	2013-02-11 16:29:00	1	0	1	0
112	2013-02-11 16:29:00	1	0	1	0
22	2013-02-11 16:33:00	1	0	1	0
23	2013-02-11 16:33:00	1	0	1	0
104	2013-02-11 16:34:00	1	0	1	0
29	2013-02-11 16:37:00	1	0	1	0
24	2013-02-11 16:37:00	1	0	1	0
88	2013-02-11 16:48:00	1	0	1	0
12	2013-02-11 16:59:00	1	0	1	0
113	2013-02-11 17:03:00	1	0	1	0
46	2013-02-11 17:03:00	1	0	1	0
118	2013-02-11 17:09:00	1	0	1	0
68	2013-02-11 17:09:00	1	0	1	0
14	2013-02-11 17:11:00	1	0	1	0
69	2013-02-11 17:23:00	1	0	1	0
44	2013-02-11 17:49:00	1	0	1	0
6	2013-02-11 17:53:00	1	0	1	0
56	2013-02-11 17:53:00	1	0	1	0
72	2013-02-11 17:53:00	1	0	1	0
91	2013-02-11 17:55:00	1	0	1	0
98	2013-02-11 17:55:00	1	0	1	0
17	2013-02-11 18:00:00	1	0	1	0
120	2013-02-11 18:19:00	1	0	1	0
116	2013-02-11 19:02:00	1	0	1	0
117	2013-02-11 19:04:00	1	0	1	0
119	2013-02-11 19:23:00	1	0	1	0
21	2013-02-11 19:28:00	1	0	1	0
105	2013-02-11 19:38:00	1	0	1	0
5	2013-02-11 19:39:00	1	0	1	0
89	2013-02-11 19:50:00	1	0	1	0
81	2013-02-11 19:51:00	1	0	1	0
88	2013-02-12 06:51:00	1	0	1	0
48	2013-02-12 06:59:00	1	0	1	0
14	2013-02-12 07:20:00	1	0	1	0
103	2013-02-12 07:27:00	1	0	1	0
18	2013-02-12 07:28:00	1	0	1	0
76	2013-02-12 07:30:00	1	0	1	0
79	2013-02-12 07:33:00	1	0	1	0
35	2013-02-12 07:34:00	1	0	1	0
4	2013-02-12 07:39:00	1	0	1	0
71	2013-02-12 07:40:00	1	0	1	0
116	2013-02-12 07:40:00	1	0	1	0
118	2013-02-12 07:44:00	1	0	1	0
120	2013-02-12 07:46:00	1	0	1	0
86	2013-02-12 07:50:00	1	0	1	0
105	2013-02-12 07:50:00	1	0	1	0
7	2013-02-12 07:50:00	1	0	1	0
113	2013-02-12 07:58:00	1	0	1	0
22	2013-02-12 08:06:00	1	0	1	0
110	2013-02-12 08:11:00	1	0	1	0
82	2013-02-12 08:11:00	1	0	1	0
108	2013-02-12 08:12:00	1	0	1	0
93	2013-02-12 08:17:00	1	0	1	0
5	2013-02-12 08:17:00	1	0	1	0
104	2013-02-12 08:17:00	1	0	1	0
43	2013-02-12 08:18:00	1	0	1	0
56	2013-02-12 08:20:00	1	0	1	0
19	2013-02-12 08:24:00	1	0	1	0
119	2013-02-12 08:26:00	1	0	1	0
112	2013-02-12 08:28:00	1	0	1	0
3	2013-02-12 08:30:00	1	0	0	0
41	2013-02-12 08:32:00	1	0	1	0
75	2013-02-12 08:33:00	1	0	1	0
111	2013-02-12 08:35:00	1	0	1	0
33	2013-02-12 08:35:00	1	0	1	0
114	2013-02-12 08:35:00	1	0	1	0
84	2013-02-12 08:35:00	1	0	1	0
27	2013-02-12 08:36:00	1	0	1	0
117	2013-02-12 08:37:00	1	0	1	0
21	2013-02-12 08:37:00	1	0	1	0
8	2013-02-12 08:40:00	1	0	1	0
81	2013-02-12 08:40:00	1	0	1	0
30	2013-02-12 08:42:00	1	0	1	0
17	2013-02-12 08:42:00	1	0	1	0
89	2013-02-12 08:43:00	1	0	1	0
107	2013-02-12 08:47:00	1	0	1	0
12	2013-02-12 08:50:00	1	0	1	0
6	2013-02-12 08:56:00	1	0	1	0
29	2013-02-12 08:58:00	1	0	1	0
51	2013-02-12 08:59:00	1	0	1	0
91	2013-02-12 08:59:00	1	0	1	0
23	2013-02-12 09:01:00	1	0	1	0
24	2013-02-12 09:03:00	1	0	1	0
54	2013-02-12 09:12:00	1	0	1	0
20	2013-02-12 09:16:00	1	0	1	0
72	2013-02-12 09:19:00	1	0	1	0
36	2013-02-12 09:20:00	1	0	1	0
77	2013-02-12 09:26:00	1	0	0	0
46	2013-02-12 09:31:00	1	0	1	0
49	2013-02-12 09:41:00	1	0	1	0
96	2013-02-12 09:44:00	1	0	1	0
109	2013-02-12 09:46:00	1	0	1	0
55	2013-02-12 10:11:00	1	0	1	0
34	2013-02-12 10:11:00	1	0	1	0
68	2013-02-12 10:41:00	1	0	1	0
78	2013-02-12 10:51:00	1	0	1	0
44	2013-02-12 11:17:00	1	0	1	0
58	2013-02-12 11:45:00	1	0	1	0
52	2013-02-12 12:21:00	1	0	1	0
71	2013-02-12 14:25:00	1	0	1	0
18	2013-02-12 14:35:00	1	0	1	0
54	2013-02-12 14:38:00	1	0	1	0
34	2013-02-12 14:39:00	1	0	1	0
107	2013-02-12 14:40:00	1	0	1	0
92	2013-02-12 14:40:00	1	0	1	0
51	2013-02-12 14:47:00	1	0	1	0
96	2013-02-12 14:49:00	1	0	1	0
77	2013-02-12 15:02:00	1	0	0	0
48	2013-02-12 15:02:00	1	0	1	0
35	2013-02-12 15:02:00	1	0	1	0
86	2013-02-12 15:04:00	1	0	1	0
112	2013-02-12 15:05:00	1	0	1	0
108	2013-02-12 15:06:00	1	0	1	0
36	2013-02-12 15:12:00	1	0	1	0
114	2013-02-12 15:14:00	1	0	1	0
76	2013-02-12 15:16:00	1	0	1	0
79	2013-02-12 15:17:00	1	0	1	0
27	2013-02-12 15:18:00	1	0	1	0
30	2013-02-12 15:18:00	1	0	1	0
19	2013-02-12 15:18:00	1	0	1	0
84	2013-02-12 15:22:00	1	0	1	0
20	2013-02-12 15:25:00	1	0	1	0
7	2013-02-12 15:28:00	1	0	1	0
102	2013-02-12 15:29:00	1	0	1	0
43	2013-02-12 15:29:00	1	0	1	0
118	2013-02-12 15:37:00	1	0	1	0
4	2013-02-12 15:39:00	1	0	1	0
41	2013-02-12 15:46:00	1	0	1	0
72	2013-02-12 15:50:00	1	0	1	0
111	2013-02-12 15:50:00	1	0	1	0
33	2013-02-12 15:50:00	1	0	1	0
52	2013-02-12 15:50:00	1	0	1	0
110	2013-02-12 15:54:00	1	0	1	0
58	2013-02-12 15:56:00	1	0	1	0
109	2013-02-12 16:00:00	1	0	1	0
49	2013-02-12 16:06:00	1	0	1	0
14	2013-02-12 16:06:00	1	0	1	0
24	2013-02-12 16:10:00	1	0	1	0
104	2013-02-12 16:13:00	1	0	1	0
44	2013-02-12 16:18:00	1	0	1	0
3	2013-02-12 16:20:00	1	0	0	0
21	2013-02-12 16:27:00	1	0	1	0
91	2013-02-12 16:29:00	1	0	1	0
6	2013-02-12 16:30:00	1	0	1	0
113	2013-02-12 16:35:00	1	0	1	0
103	2013-02-12 16:41:00	1	0	1	0
82	2013-02-12 16:48:00	1	0	1	0
46	2013-02-12 16:51:00	1	0	1	0
